Time,s	Temp1,C	Temp2,C	Temp3,C	Temp4,C	Freq, Hz	Deriv, Hz/s
59.359	40.036163	40.092079	999.900024	999.900024	2000007.875000	-1.8337955454593986609501473618
59.419	40.035851	40.087074	999.900024	999.900024	2000007.875000	-5.6170493300457751110106648043
59.48	40.035851	40.087074	999.900024	999.900024	2000009.625000	-7.1487717941389108394841703516
59.558	40.008175	40.080189	999.900024	999.900024	2000011.125000	-4.9028263708108592141680380334
59.621	40.039623	40.078003	999.900024	999.900024	2000012.750000	-1.0520864500025607228246659604
59.681	40.039623	40.078003	999.900024	999.900024	2000011.125000	2.6257702125688715662191313766
59.742	40.036793	40.071743	999.900024	999.900024	2000011.125000	4.6483163847253682908413256864
59.805	40.004719	40.072681	999.900024	999.900024	2000009.625000	5.1475683253835245584633234498
59.864	40.004719	40.072681	999.900024	999.900024	2000009.625000	4.1652324990575469997213617217
59.929	40.030186	40.070179	999.900024	999.900024	2000007.875000	-1.0020102248473718171439916613
59.992	40.030186	40.070179	999.900024	999.900024	2000009.625000	-4.506949714703319560390139697
60.058	40.052834	40.068298	999.900024	999.900024	2000011.125000	-4.6008748407856807669102366428
60.12	40.008804	40.062046	999.900024	999.900024	2000009.625000	-4.5328089025326170376055257099
60.18	40.008804	40.062046	999.900024	999.900024	2000011.125000	-0.3693432841157921778267935263
60.245	40.017296	40.065483	999.900024	999.900024	2000009.625000	0.4796407224781032567931977885
60.307	40.048744	40.060165	999.900024	999.900024	2000011.125000	3.3110274478498313885821719538
60.368	40.048744	40.060165	999.900024	999.900024	2000011.125000	4.168694347743646313885964773
60.434	40.018238	40.065174	999.900024	999.900024	2000011.125000	4.6469699768143715269606763116
60.496	40.018238	40.065174	999.900024	999.900024	2000006.250000	-2.7982103479993723815957479793
60.574	40.022640	40.070492	999.900024	999.900024	2000011.125000	-2.1793719397629572635703365657
60.639	40.034275	40.049213	999.900024	999.900024	2000011.125000	-0.0907644449382206597731980034
60.699	40.034275	40.049213	999.900024	999.900024	2000011.125000	0.0263392020977711181869263907
60.777	40.031132	40.070179	999.900024	999.900024	2000009.625000	0.0778219659809529559140920959
60.842	40.007233	40.054222	999.900024	999.900024	2000007.875000	-3.0395211223450113645270005486
60.903	40.007233	40.054222	999.900024	999.900024	2000011.125000	-0.6941173604456643549723083919
60.967	40.029556	40.047337	999.900024	999.900024	2000011.125000	1.6662811697851515639533163961
61.031	40.013210	40.036697	999.900024	999.900024	2000011.125000	4.1014096765150152097777740584
61.093	40.013210	40.036697	999.900024	999.900024	2000007.875000	-2.9959776719036381018160498198
61.156	39.990589	40.047024	999.900024	999.900024	2000009.625000	-2.5088573900548013726413802063
61.217	40.026413	40.024807	999.900024	999.900024	2000007.875000	-3.4163676455032912669547033791
61.279	40.026413	40.024807	999.900024	999.900024	2000009.625000	-1.6609229403238746826763632807
61.344	39.997650	40.045147	999.900024	999.900024	2000007.875000	-3.3313036503189210129689204003
61.408	39.987644	40.036385	999.900024	999.900024	2000009.625000	-4.9637580268165287024614164325
61.47	39.987644	40.036385	999.900024	999.900024	2000011.125000	-1.1779496281271129141311697093
61.534	40.031132	40.022308	999.900024	999.900024	2000011.125000	2.6074575814251293197863485484
61.594	40.031132	40.022308	999.900024	999.900024	2000011.125000	6.3657900627412268583775319162
61.658	40.029556	40.040138	999.900024	999.900024	2000011.125000	5.8334947218924282101587782746
61.719	39.995293	40.047024	999.900024	999.900024	2000012.750000	8.47918660937542483243436837
61.778	39.995293	40.047024	999.900024	999.900024	2000009.625000	4.7422864399706847171750105275
61.843	40.020756	40.027313	999.900024	999.900024	2000011.125000	4.4017040107518732798489672619
61.908	40.001575	40.017296	999.900024	999.900024	2000009.625000	-0.3621327699704885424135069241
61.969	40.001575	40.017296	999.900024	999.900024	2000009.625000	-3.2080917125710295790616883954
62.034	39.997944	40.024494	999.900024	999.900024	2000006.250000	-7.6628163964126326173458982884
62.097	39.997944	40.024494	999.900024	999.900024	2000011.125000	-5.53143156504495918685124353
62.159	39.998528	40.017612	999.900024	999.900024	2000011.125000	-3.466735330089352837111535829
62.224	40.023899	40.018864	999.900024	999.900024	2000011.125000	-1.4003855351716459179880039284
62.284	40.023899	40.018864	999.900024	999.900024	2000011.125000	2.7469034192318149283213452764
62.349	39.994118	40.021366	999.900024	999.900024	2000009.625000	1.6666178586967435322467284715
62.413	40.020439	40.014484	999.900024	999.900024	2000009.625000	2.5608495933598848689715184578
62.475	40.020439	40.014484	999.900024	999.900024	2000009.625000	1.8660456956685184411678710162
62.54	40.007233	40.008537	999.900024	999.900024	2000009.625000	1.1697919875018090463449842103
62.603	40.007233	40.008537	999.900024	999.900024	2000007.875000	-5.7977916607742497220165653171
62.668	40.001888	40.015736	999.900024	999.900024	2000011.125000	-3.333954514826653643275358434
62.733	40.014465	40.012917	999.900024	999.900024	2000011.125000	-0.8912525884638892183067113053
62.793	40.014465	40.012917	999.900024	999.900024	2000011.125000	1.5070583659784847124145085649
62.857	40.028618	40.012604	999.900024	999.900024	2000011.125000	3.9414038072234882854309747323
62.918	39.988235	40.022934	999.900024	999.900024	2000011.125000	4.419878419621092009839322426
62.98	39.988235	40.022934	999.900024	999.900024	2000011.125000	4.5102517764911928427205693696
63.044	40.017921	40.001656	999.900024	999.900024	2000009.625000	2.6149387031085343123835096549
63.108	40.011951	40.012917	999.900024	999.900024	2000006.250000	-2.9099019110434635548790799932
63.168	40.011951	40.012917	999.900024	999.900024	2000009.625000	-6.3319814929816494190483865616
63.244	39.994415	40.007599	999.900024	999.900024	2000009.625000	-5.70694449194726970707344286
63.308	40.005661	40.027626	999.900024	999.900024	2000009.625000	-4.7157209588497688689555791229
63.355	40.005661	40.027626	999.900024	999.900024	2000011.125000	-2.0023360014358487853433537508
63.421	40.019810	39.998623	999.900024	999.900024	2000011.125000	0.8113957251049824606690298284
63.482	40.019810	39.998623	999.900024	999.900024	2000011.125000	3.6924193082131099537567603725
63.549	39.986767	40.010731	999.900024	999.900024	2000009.625000	5.0373039369544378748420043603
63.612	40.017921	40.009163	999.900024	999.900024	2000011.125000	6.37201941027724497700291742
63.672	40.017921	40.009163	999.900024	999.900024	2000011.125000	2.7464527679090559903753222035
63.736	40.011951	39.999207	999.900024	999.900024	2000009.625000	0.7167181744563489710269898226
63.797	40.011951	39.999207	999.900024	999.900024	2000007.875000	-3.1563372273338157758709810814
63.863	40.030186	39.998913	999.900024	999.900024	2000007.875000	-6.3897052275358446878617864458
63.927	40.011005	39.990425	999.900024	999.900024	2000011.125000	-3.8774895509511981080156475435
63.99	40.011005	39.990425	999.900024	999.900024	2000011.125000	-1.3606119858031155303907849987
64.056	40.000629	40.014484	999.900024	999.900024	2000011.125000	1.162297677529250272965598021
64.12	39.994118	39.997742	999.900024	999.900024	2000012.750000	3.3959858061654468840097582613
64.182	39.994118	39.997742	999.900024	999.900024	2000011.125000	5.0150579087641511740686102712
64.248	40.023586	40.001339	999.900024	999.900024	2000009.625000	5.0828878306792462013969448929
64.31	40.000000	39.998913	999.900024	999.900024	2000009.625000	3.6258609273014743309654547993
64.37	40.000000	39.998913	999.900024	999.900024	2000007.875000	-1.918961635393175745531564028
64.437	39.989117	40.006035	999.900024	999.900024	2000009.625000	-5.7016431535877549488248343525
64.498	39.989117	40.006035	999.900024	999.900024	2000009.625000	-5.6987724072322608835128124291
64.564	40.005974	40.015110	999.900024	999.900024	2000011.125000	-3.6912419034027890743999645081
64.626	40.003460	39.990719	999.900024	999.900024	2000011.125000	-1.6835766058855188715014158019
64.684	40.003460	39.990719	999.900024	999.900024	2000011.125000	2.462406015037593984962406015
64.749	39.997650	40.011982	999.900024	999.900024	2000009.625000	3.3551871145767009411452685513
64.813	40.021698	39.988087	999.900024	999.900024	2000009.625000	2.6162052145510931694836917544
64.875	40.021698	39.988087	999.900024	999.900024	2000007.875000	0.0348230566623894104139933815
64.939	39.992352	40.010414	999.900024	999.900024	2000009.625000	-2.5890831316825315395685081487
64.998	39.992352	40.010414	999.900024	999.900024	2000006.250000	-6.9040112659409845008078217602
65.063	40.030502	40.009163	999.900024	999.900024	2000007.875000	-8.624708873589923182488568484
65.129	40.023270	40.004158	999.900024	999.900024	2000011.125000	-4.3106516162807141097836561649
65.187	40.023270	40.004158	999.900024	999.900024	2000011.125000	-0.1402710042819200440073233275
65.252	39.995293	40.001030	999.900024	999.900024	2000011.125000	4.0971596191392939092931854736
65.314	39.984116	40.004467	999.900024	999.900024	2000012.750000	8.058567686033794267013709315
65.377	39.984116	40.004467	999.900024	999.900024	2000009.625000	7.8468219101551588410066278981
65.441	40.021385	39.990719	999.900024	999.900024	2000011.125000	6.904493449261441396990609373
65.506	40.000000	40.001339	999.900024	999.900024	2000009.625000	5.7823336144036789260388768578
65.567	40.000000	40.001339	999.900024	999.900024	2000006.250000	-3.315305375029742048958911651
65.633	39.988529	40.017612	999.900024	999.900024	2000006.250000	-10.244344772886450182516454311
65.694	39.988529	40.017612	999.900024	999.900024	2000011.125000	-7.2717242236253520608213832078
65.756	39.997944	40.013542	999.900024	999.900024	2000011.125000	-4.3861010047868162484994887147
65.818	39.999115	39.999500	999.900024	999.900024	2000011.125000	-1.4761362621662648450754531655
65.879	39.999115	39.999500	999.900024	999.900024	2000009.625000	2.0561823418599666855924587612
65.946	39.982941	40.011669	999.900024	999.900024	2000007.875000	0.3867631033645566904370705377
66.005	40.007862	39.991009	999.900024	999.900024	2000011.125000	4.6698652824969692830433520583
66.067	40.007862	39.991009	999.900024	999.900024	2000011.125000	6.9494404476418864908073541167
66.132	39.993237	39.995399	999.900024	999.900024	2000011.125000	4.2946980594640424498194739499
66.193	39.993237	39.995399	999.900024	999.900024	2000009.625000	-1.224338714729079468124483927
66.259	39.995586	40.012604	999.900024	999.900024	2000009.625000	-1.1587557755465007951668909445
66.321	40.008492	39.993351	999.900024	999.900024	2000009.625000	-0.6965549213068541004256594443
66.383	40.008492	39.993351	999.900024	999.900024	2000011.125000	1.7489018930942056441993292075
66.448	39.981472	40.001965	999.900024	999.900024	2000009.625000	0.6170428112292913329900385319
66.512	39.998528	39.993061	999.900024	999.900024	2000009.625000	-2.7664549970607425016634259469
66.558	39.998528	39.993061	999.900024	999.900024	2000009.625000	-2.4178369286629645450662110209
66.622	40.016666	39.981941	999.900024	999.900024	2000009.625000	-1.631459974260982666319300933
66.685	40.016666	39.981941	999.900024	999.900024	2000011.125000	1.2306893650537923133379875768
66.748	39.998234	39.993351	999.900024	999.900024	2000011.125000	2.0681022440723472960470221142
66.81	40.006916	40.003845	999.900024	999.900024	2000011.125000	2.4852192730796651685098667592
66.873	40.006916	40.003845	999.900024	999.900024	2000011.125000	2.4789832959446761527222184895
66.939	40.020439	39.981941	999.900024	999.900024	2000011.125000	4.0789181999556639326091775659
67.001	40.020439	39.981941	999.900024	999.900024	2000011.125000	3.6101152319609393592765183212
67.067	39.999413	40.006660	999.900024	999.900024	2000009.625000	1.1638588016994455448460705844
67.13	39.997353	39.993351	999.900024	999.900024	2000007.875000	-3.0423640685352084777656729722
67.191	39.997353	39.993351	999.900024	999.900024	2000009.625000	-4.93643035598450142993851769
67.257	40.027359	39.992184	999.900024	999.900024	2000011.125000	-3.280885434978151782330567871
67.319	39.992645	39.988674	999.900024	999.900024	2000009.625000	-3.2157060604261886389268118953
67.378	39.992645	39.988674	999.900024	999.900024	2000011.125000	-1.2216023425898941116060896235
67.443	39.996178	39.994526	999.900024	999.900024	2000009.625000	-0.7548372633909181343084920068
67.507	40.006916	39.983696	999.900024	999.900024	2000011.125000	1.7007430859902062631667039129
67.567	40.006916	39.983696	999.900024	999.900024	2000011.125000	4.192856515070326299285821617
67.63	39.991764	39.992184	999.900024	999.900024	2000011.125000	4.6655087144741814228227073541
67.69	39.991764	39.992184	999.900024	999.900024	2000011.125000	2.4083391871837371934115350559
67.755	40.021385	39.997448	999.900024	999.900024	2000007.875000	-1.8935027013477558291611614408
67.817	40.019180	39.970821	999.900024	999.900024	2000007.875000	-3.6987472584662280212631500688
67.879	40.019180	39.970821	999.900024	999.900024	2000007.875000	-6.6209875287445374684273517761
67.946	39.984707	40.008537	999.900024	999.900024	2000011.125000	-3.5683252830381558434920391525
68.009	40.013523	39.990425	999.900024	999.900024	2000012.750000	-0.7903184958329620440763339446
68.07	40.013523	39.990425	999.900024	999.900024	2000011.125000	1.3443999813875575822437299335
68.135	40.011635	39.977844	999.900024	999.900024	2000012.750000	5.1859176264095597605251136063
68.197	40.011635	39.977844	999.900024	999.900024	2000011.125000	6.8648159324079662039831019916
68.261	40.023270	39.991600	999.900024	999.900024	2000011.125000	8.592739400083652570377572247
68.323	40.006603	39.993351	999.900024	999.900024	2000012.750000	7.7441388648831007981218487589
68.384	40.006603	39.993351	999.900024	999.900024	2000007.875000	0.5096854805409552003415224781
68.435	39.996765	39.982231	999.900024	999.900024	2000012.750000	-1.8174607701074647237884964315
68.512	39.987644	39.990425	999.900024	999.900024	2000009.625000	-4.3184813916779222469935395681
68.571	39.987644	39.990425	999.900024	999.900024	2000009.625000	-4.215295889628070068131882835
68.637	40.007233	39.994816	999.900024	999.900024	2000007.875000	-7.3407377975576579599495448293
68.683	40.007233	39.994816	999.900024	999.900024	2000007.875000	-7.481703078523455254314290756
68.748	39.999115	39.987499	999.900024	999.900024	2000009.625000	-6.6150101889176610872331526914
68.811	39.982059	39.990135	999.900024	999.900024	2000009.625000	-5.2661100111734280612664738664
68.872	39.982059	39.990135	999.900024	999.900024	2000009.625000	-1.2850984134416036599761530175
68.936	40.018867	39.985161	999.900024	999.900024	2000009.625000	-3.0708730128992689559697327656
68.997	40.018867	39.985161	999.900024	999.900024	2000011.125000	3.1313032399789210569353558889
69.061	40.024529	40.013233	999.900024	999.900024	2000011.125000	5.2682082354395944107827377272
69.124	39.988529	39.998035	999.900024	999.900024	2000011.125000	6.9392271628665443638799103113
69.183	39.988529	39.998035	999.900024	999.900024	2000011.125000	5.871854287710211105620964032
69.249	39.992645	39.988087	999.900024	999.900024	2000009.625000	2.3912086619476481112226254869
69.311	39.996471	39.974037	999.900024	999.900024	2000011.125000	2.3895145487624814961789550349
69.37	39.996471	39.974037	999.900024	999.900024	2000011.125000	1.9955616121321010399378777959
69.435	39.990589	39.988377	999.900024	999.900024	2000007.875000	-2.2917514580948450306583563918
69.496	39.990589	39.988377	999.900024	999.900024	2000007.875000	-6.0996991478240458463220749926
69.563	40.007862	40.008846	999.900024	999.900024	2000009.625000	-5.5346270188541796103197631679
69.624	40.004719	39.988674	999.900024	999.900024	2000007.875000	-6.4520407508241166941686899849
69.683	40.004719	39.988674	999.900024	999.900024	2000009.625000	-4.6763356873186408594993187657
69.748	40.013210	39.995110	999.900024	999.900024	2000011.125000	-0.8733643103624995729269875978
69.812	40.031448	39.976086	999.900024	999.900024	2000014.250000	4.2682226069787464933880700776
69.874	40.031448	39.976086	999.900024	999.900024	2000011.125000	6.7881244064265778388630391147
69.938	39.997650	39.980476	999.900024	999.900024	2000011.125000	9.36582391877768377046732693
69.999	39.997650	39.980476	999.900024	999.900024	2000011.125000	7.6164973524183564407252860262
70.064	40.034592	39.986622	999.900024	999.900024	2000009.625000	3.3793745115134688257418646712
70.127	40.030815	39.972282	999.900024	999.900024	2000007.875000	-0.8379449125896113696390391146
70.189	40.030815	39.972282	999.900024	999.900024	2000009.625000	-4.9919245549223086490801418308
70.254	40.017921	39.982521	999.900024	999.900024	2000007.875000	-9.211081071784177972475588657
70.318	40.011322	39.995399	999.900024	999.900024	2000011.125000	-7.4941507034439064964705075967
70.377	40.011322	39.995399	999.900024	999.900024	2000011.125000	-1.73369980532918333082325117
70.444	40.027359	39.986034	999.900024	999.900024	2000009.625000	-0.8079784483477622645915695007
70.507	40.005661	40.004784	999.900024	999.900024	2000011.125000	2.0833833194602605676824462872
70.569	40.005661	40.004784	999.900024	999.900024	2000011.125000	4.9974561522194029325143595342
70.638	40.018867	39.992767	999.900024	999.900024	2000009.625000	4.2801681992463443305538160685
70.694	40.018867	39.992767	999.900024	999.900024	2000009.625000	1.3590861855487750950738480587
70.76	40.041195	39.991890	999.900024	999.900024	2000007.875000	-1.6000580075871707168832560361
70.823	40.005348	39.993935	999.900024	999.900024	2000007.875000	-6.3926001628529172275121724247
70.886	40.005348	39.993935	999.900024	999.900024	2000009.625000	-5.073779915943316093298865548
70.95	40.038048	40.004467	999.900024	999.900024	2000011.125000	-1.7867429678230886755119855215
70.996	40.038048	40.004467	999.900024	999.900024	2000007.875000	-3.9148915732090968036310367186
71.06	40.040882	39.999500	999.900024	999.900024	2000007.875000	-3.5997470627838273954859677017
71.125	39.998234	40.005409	999.900024	999.900024	2000011.125000	1.2164763924612306905524720605
71.186	39.998234	40.005409	999.900024	999.900024	2000011.125000	3.9611966252012088054081721576
71.251	40.045910	39.997448	999.900024	999.900024	2000009.625000	4.6742509288954059250310804332
71.315	40.017296	39.973160	999.900024	999.900024	2000012.750000	6.3916874387257334058370809039
71.376	40.017296	39.973160	999.900024	999.900024	2000011.125000	4.9556563784901656896728741218
71.441	40.002201	39.994816	999.900024	999.900024	2000011.125000	4.9614126241796759660535865662
71.501	40.002201	39.994816	999.900024	999.900024	2000011.125000	6.4514321387420297801868023163
71.566	40.023899	39.976669	999.900024	999.900024	2000007.875000	0.4145152623427235895557493395
71.63	39.999706	39.987499	999.900024	999.900024	2000004.750000	-8.961567189168474277358792429
71.688	39.999706	39.987499	999.900024	999.900024	2000009.625000	-8.094707000174287529446159209
71.751	40.005974	39.983986	999.900024	999.900024	2000009.625000	-6.8294098315942199181363421984
71.815	40.017612	39.973747	999.900024	999.900024	2000009.625000	-7.1116746041839479293804560545
71.876	40.017612	39.973747	999.900024	999.900024	2000011.125000	-1.6212875760175460955942636594
71.94	40.005661	39.986034	999.900024	999.900024	2000009.625000	0.5620047162168087187102653015
71.999	40.005661	39.986034	999.900024	999.900024	2000011.125000	4.7347977497990892043932493973
72.066	40.035851	40.001030	999.900024	999.900024	2000011.125000	8.94330832382144068160869586
72.128	40.029556	39.981060	999.900024	999.900024	2000009.625000	7.1322203515848666387495406493
72.187	40.029556	39.981060	999.900024	999.900024	2000011.125000	2.3809027731740256198018376705
72.25	39.994118	39.981651	999.900024	999.900024	2000009.625000	0.788359697681194193559444035
72.313	40.021698	39.981354	999.900024	999.900024	2000011.125000	0.7868945422884812195457253273
72.375	40.021698	39.981354	999.900024	999.900024	2000007.875000	-3.0882883347073371805441055235
72.44	40.022327	39.972870	999.900024	999.900024	2000009.625000	-2.6132615444315095071788901824
72.501	40.022327	39.972870	999.900024	999.900024	2000007.875000	-5.6016314271574600249151009403
72.567	40.005348	39.993351	999.900024	999.900024	2000011.125000	-2.6342079023398993807317317753
72.63	40.008804	39.991890	999.900024	999.900024	2000009.625000	-1.3006693295303104784369725595
72.691	40.008804	39.991890	999.900024	999.900024	2000011.125000	0.0236692981356946939002826393
72.754	40.013210	39.984283	999.900024	999.900024	2000011.125000	2.9229001416825641197273447349
72.817	39.992645	39.996861	999.900024	999.900024	2000012.750000	5.5629698224207430003268329883
72.878	39.992645	39.996861	999.900024	999.900024	2000009.625000	6.0991657051234022147962777037
72.944	40.016354	39.989838	999.900024	999.900024	2000011.125000	4.2688029139594408348100019689
73.007	40.005348	39.993935	999.900024	999.900024	2000009.625000	2.3011854294237713926833097818
73.069	40.005348	39.993935	999.900024	999.900024	2000007.875000	-3.8530740120587771528971850339
73.132	39.999115	39.987209	999.900024	999.900024	2000006.250000	-7.389625462418065225974375911
73.192	39.999115	39.987209	999.900024	999.900024	2000009.625000	-8.063841307343965347509352235
73.255	40.032078	39.993351	999.900024	999.900024	2000007.875000	-8.619940481237176334932935411
73.317	39.994415	39.997158	999.900024	999.900024	2000011.125000	-4.8668343302862814475832572517
73.377	39.994415	39.997158	999.900024	999.900024	2000007.875000	-2.3617594692695763259654772787
73.44	39.998821	40.009789	999.900024	999.900024	2000007.875000	-2.7446150974562911870576652656
73.503	39.998821	40.009789	999.900024	999.900024	2000011.125000	2.8996519401650599017072059127
73.566	40.013836	39.993935	999.900024	999.900024	2000011.125000	6.4974680823169673670369670586
73.631	39.986176	40.000713	999.900024	999.900024	2000009.625000	5.6784930766645791009210747399
73.69	39.986176	40.000713	999.900024	999.900024	2000011.125000	3.8824048058833264534734415215
73.754	40.016666	39.999790	999.900024	999.900024	2000009.625000	3.6721391250896424546665300686
73.814	40.011951	39.973454	999.900024	999.900024	2000012.750000	4.4676517230573466151347963573
73.874	40.011951	39.973454	999.900024	999.900024	2000009.625000	5.0004513139683822328436218591
73.938	39.996178	39.988674	999.900024	999.900024	2000009.625000	1.5508872719092568719231002172
73.998	39.996178	39.988674	999.900024	999.900024	2000009.625000	-2.4101674777002175375448834995
74.062	40.000000	39.991600	999.900024	999.900024	2000007.875000	-4.3471960497268759514567264827
74.128	39.990295	39.985161	999.900024	999.900024	2000011.125000	-1.8363186207402573078638581505
74.189	39.990295	39.985161	999.900024	999.900024	2000011.125000	-1.3664894215888512114556359355
74.253	39.987644	40.000713	999.900024	999.900024	2000009.625000	-0.9332499150515417080366447299
74.316	40.021072	39.979012	999.900024	999.900024	2000012.750000	1.2473002613991818775694829305
74.378	40.021072	39.979012	999.900024	999.900024	2000011.125000	4.9363129862752881743241999496
74.442	39.989117	39.977844	999.900024	999.900024	2000011.125000	4.9654667079004482780717077751
74.507	39.996471	40.001030	999.900024	999.900024	2000007.875000	1.1475538671015429318932512747
74.567	39.996471	40.001030	999.900024	999.900024	2000007.875000	-2.1685894493494812389311459203
74.633	40.023586	39.972282	999.900024	999.900024	2000009.625000	-5.5177598776456071167737391495
74.694	40.023586	39.972282	999.900024	999.900024	2000011.125000	-3.4415367245685192538194070781
74.759	40.014778	39.992767	999.900024	999.900024	2000011.125000	-1.357957789030411767322548598
74.822	40.008492	39.975208	999.900024	999.900024	2000009.625000	-2.8350451110297299996670772714
74.884	40.008492	39.975208	999.900024	999.900024	2000011.125000	1.3701217186510596225129513533
74.948	40.008175	39.975208	999.900024	999.900024	2000009.625000	2.3011997224273505542175828172
75.013	39.988235	39.995399	999.900024	999.900024	2000009.625000	3.6098662587784438225834194917
75.073	39.988235	39.995399	999.900024	999.900024	2000009.625000	1.0581758592563684754684456906
75.139	40.021698	39.986034	999.900024	999.900024	2000009.625000	-1.9871356917898385296029061339
75.199	40.021698	39.986034	999.900024	999.900024	2000009.625000	-3.1727359931127508734300986888
75.266	40.004402	39.999207	999.900024	999.900024	2000011.125000	-0.783587273653498819061732969
75.326	40.003143	39.985161	999.900024	999.900024	2000011.125000	1.5830039855872847328060056693
75.388	40.003143	39.985161	999.900024	999.900024	2000011.125000	1.9797661191550760867741556633
75.452	40.029556	39.992184	999.900024	999.900024	2000011.125000	3.9819902462768297591523059786
75.521	40.008175	39.995399	999.900024	999.900024	2000012.750000	5.6933421006325421154505126092
75.575	40.008175	39.995399	999.900024	999.900024	2000011.125000	4.9023742201959691563857725721
75.643	40.012581	39.987209	999.900024	999.900024	2000011.125000	3.6764637284188803660090718603
75.707	40.018867	39.977844	999.900024	999.900024	2000007.875000	-1.3918754479838642463036122085
75.766	40.018867	39.977844	999.900024	999.900024	2000007.875000	-5.9955783858373721055465805062
75.833	39.993237	39.986034	999.900024	999.900024	2000007.875000	-8.099131536397126235602006968
75.895	39.993237	39.986034	999.900024	999.900024	2000011.125000	-5.9616161494493031857674036779
75.958	40.002831	40.008846	999.900024	999.900024	2000011.125000	-3.8322583136458334302587956368
76.02	40.015408	39.995110	999.900024	999.900024	2000011.125000	-1.694119149246652803618985079
76.082	40.015408	39.995110	999.900024	999.900024	2000011.125000	2.5382989742390323766246784056
76.149	39.992943	40.002907	999.900024	999.900024	2000009.625000	3.5579231804573230976872858512
76.211	40.017296	39.992184	999.900024	999.900024	2000009.625000	4.9278287774329622953561407095
76.272	40.017296	39.992184	999.900024	999.900024	2000011.125000	4.0079497674936652465680951188
76.338	39.998821	39.982819	999.900024	999.900024	2000009.625000	0.6214526621660084345485358599
76.399	39.998821	39.982819	999.900024	999.900024	2000007.875000	-5.0300659361069836552748885587
76.464	40.030502	39.993645	999.900024	999.900024	2000009.625000	-4.5557248772417774890981815961
76.526	40.014465	39.972870	999.900024	999.900024	2000011.125000	-2.1239634494257646222179477339
76.586	40.014465	39.972870	999.900024	999.900024	2000011.125000	0.2995160157091951416822722908
76.65	39.986767	39.998623	999.900024	999.900024	2000011.125000	2.7757037416448775178354030279
76.714	39.997650	39.989544	999.900024	999.900024	2000012.750000	4.9631005487755088632829108097
76.773	39.997650	39.989544	999.900024	999.900024	2000011.125000	4.623014354202637226800937857
76.836	40.000000	39.973747	999.900024	999.900024	2000009.625000	4.310690311592024847209698427
76.898	40.000000	39.973747	999.900024	999.900024	2000011.125000	3.948903434327979995505682443
76.963	40.006287	39.992474	999.900024	999.900024	2000011.125000	0.8152311557836970971845375594
77.026	39.995293	40.003845	999.900024	999.900024	2000006.250000	-6.0436996121218330160302106722
77.087	39.995293	40.003845	999.900024	999.900024	2000009.625000	-6.3602593888023692205570731956
77.151	39.983822	39.989544	999.900024	999.900024	2000009.625000	-6.2908268186835619131144814238
77.199	39.983822	39.989544	999.900024	999.900024	2000012.750000	-2.7070504477553954039511257017
77.264	40.001259	39.988964	999.900024	999.900024	2000009.625000	-0.4769628596406785654646719645
77.326	39.988235	39.989544	999.900024	999.900024	2000006.250000	-3.2431803627963205678342938878
77.388	39.988235	39.989544	999.900024	999.900024	2000007.875000	-5.0323767642880889775440505334
77.451	39.966175	39.998913	999.900024	999.900024	2000007.875000	-4.2373095753228643190654390975
77.512	40.000317	40.003845	999.900024	999.900024	2000009.625000	-0.5948524952195192720370590523
77.578	40.000317	40.003845	999.900024	999.900024	2000011.125000	-1.5123145880732551003695905694
77.641	39.987644	39.993645	999.900024	999.900024	2000007.875000	-2.7821999930594114380899500278
77.7	39.987644	39.993645	999.900024	999.900024	2000011.125000	-0.1011575388317840164733198315
77.763	40.005032	40.001656	999.900024	999.900024	2000012.750000	8.081784740640928331215478251
77.841	40.010059	39.993061	999.900024	999.900024	2000007.875000	6.5814962723863146601131580637
77.903	40.010059	39.993061	999.900024	999.900024	2000006.250000	-0.3228319685954802178796207919
77.966	39.994705	40.006348	999.900024	999.900024	2000012.750000	1.7852324501260671473437430884
78.031	40.002831	40.001656	999.900024	999.900024	2000009.625000	-0.5941014795459113670724566754
78.09	40.002831	40.001656	999.900024	999.900024	2000011.125000	0.3139859985910531877421627334
78.155	39.986176	39.992767	999.900024	999.900024	2000011.125000	2.7634365169168572383582230399
78.22	39.981174	40.001030	999.900024	999.900024	2000009.625000	-0.4650305842574630362855379522
78.279	39.981174	40.001030	999.900024	999.900024	2000011.125000	1.594015924935948529792681364
78.34	40.011005	40.000713	999.900024	999.900024	2000011.125000	6.0757834782066329857508179246
78.402	40.011005	40.000713	999.900024	999.900024	2000011.125000	4.2953837330731172855357540274
78.468	39.984707	40.012917	999.900024	999.900024	2000007.875000	-4.0643455934844044528559437794
78.544	39.990295	40.013233	999.900024	999.900024	2000011.125000	-0.5864840850017854028782355237
78.607	39.990589	39.992767	999.900024	999.900024	2000009.625000	-2.4429474397991556140365039515
78.68	39.990589	39.992767	999.900024	999.900024	2000009.625000	-2.3400315458233867450311859686
78.744	39.967648	40.024807	999.900024	999.900024	2000006.250000	-5.3071629629067623650448017116
78.807	40.010693	39.993061	999.900024	999.900024	2000009.625000	-5.4059531126887806246416210485
78.868	40.010693	39.993061	999.900024	999.900024	2000011.125000	-2.342938201982476632616874115
78.933	39.968235	40.009476	999.900024	999.900024	2000011.125000	0.7619363923241653011704851667
78.995	39.968235	40.009476	999.900024	999.900024	2000011.125000	4.0254651581329992316584410281
79.06	39.985294	40.020741	999.900024	999.900024	2000011.125000	3.1093730970103809203126455227
